date,country,keyword,global_monthly_searches,ad_position,daily_clicks,daily_cost,local_monthly_searches,impressions
2012-01-08,US,debit,1500000.0,1.0,4.0,1.8,673000.0,44
2012-01-08,US,bankruptcy,8100.0,1.0,4.0,4.455,2400.0,71
2012-01-08,US,lawyer,13600000.0,1.0,1670.0,2632.315,9140000.0,11284946
2012-01-08,US,credit cards,165000.0,1.0,171.0,1586.855,135000.0,696797
2012-01-08,US,loans,20400000.0,1.0,7152.0,82997.025,11100000.0,1523804696
2012-01-08,US,wire transfer,9900.0,1.0,100.0,1032.935,8100.0,265182
2012-01-08,US,mortgage,9900.0,1.0,6.0,6.95,4400.0,139
2012-01-09,UK,financial services,4090000.0,1.0,4.0,64.03,246000.0,724
2012-01-09,UK,certificate of deposit,1830000.0,1.0,206.0,229.675,201000.0,121518
2012-01-09,UK,joint account,201000.0,1.0,1.0,0.22,8100.0,26
2012-01-09,UK,insurance,33100.0,1.0,37.0,1089.745,6600.0,102173
2012-01-09,UK,checking account,450000.0,1.0,40.0,90.655,40500.0,9241
2012-01-09,UK,consolidate loans,74000.0,1.0,9.0,142.195,2900.0,3207
2012-01-09,UK,minimum balance,1220000.0,1.0,2.0,162.025,74000.0,670
2012-01-09,UK,bankruptcy,8100.0,1.0,2.0,4.515,1000.0,48
2012-01-09,UK,lawyer,13600000.0,1.0,164.0,227.585,1830000.0,95594
2012-01-09,UK,loans,20400000.0,1.0,2415.0,18573.685,3350000.0,115160278
2012-01-09,UK,mortgage,9900.0,1.0,2.0,8.385,880.0,70
2012-01-09,UK,rewards card,823000.0,1.0,9.0,9.71,90500.0,253
2012-01-09,US,financial services,4090000.0,1.0,858.0,175.54,823000.0,386780
2012-01-09,US,certificate of deposit,1830000.0,1.0,289.0,244.21,673000.0,181213
2012-01-09,US,joint account,201000.0,1.0,72.0,930.825,135000.0,173201
2012-01-09,US,insurance,33100.0,1.0,159.0,7215.35,22200.0,2936684
2012-01-09,US,checking account,450000.0,1.0,354.0,4267.715,246000.0,3873828
2012-01-09,US,consolidate loans,74000.0,1.0,71.0,510.115,74000.0,93339
2012-01-09,US,overdraft fee,135000.0,1.0,82.0,423.72,110000.0,89423
2012-01-09,US,minimum balance,1220000.0,1.0,403.0,203.325,301000.0,210477
2012-01-09,US,debit,1500000.0,1.0,4.0,1.81,673000.0,45
2012-01-09,US,bankruptcy,8100.0,1.0,4.0,4.465,2400.0,72
2012-01-09,US,lawyer,13600000.0,1.0,1685.0,2632.225,9140000.0,11382536
2012-01-09,US,credit cards,165000.0,1.0,173.0,1582.605,135000.0,704071
2012-01-09,US,loans,20400000.0,1.0,7363.0,84245.42,11100000.0,1592259536
2012-01-09,US,wire transfer,9900.0,1.0,101.0,1032.42,8100.0,268071
2012-01-09,US,mortgage,9900.0,1.0,6.0,6.95,4400.0,141
2012-01-10,UK,financial services,4090000.0,1.0,1.0,15.15,246000.0,82
2012-01-10,UK,certificate of deposit,1830000.0,1.0,195.0,183.96,201000.0,92122
2012-01-10,UK,joint account,201000.0,1.0,1.0,0.24,8100.0,26
2012-01-10,UK,insurance,33100.0,1.0,35.0,842.475,6600.0,75372
2012-01-10,UK,checking account,450000.0,1.0,56.0,166.34,40500.0,23965
2012-01-10,UK,consolidate loans,74000.0,1.0,12.0,139.18,2900.0,4193
2012-01-10,UK,minimum balance,1220000.0,1.0,3.0,180.71,74000.0,1310
2012-01-10,UK,bankruptcy,8100.0,1.0,3.0,4.27,1000.0,58
2012-01-10,UK,lawyer,13600000.0,1.0,175.0,212.36,1830000.0,95538
2012-01-10,UK,loans,20400000.0,1.0,3236.0,25943.06,3350000.0,215475825
2012-01-10,UK,atm,1000.0,1.0,1.0,0.835,110.0,28
2012-01-10,UK,mortgage,9900.0,1.0,3.0,40.46,880.0,350
2012-01-10,UK,rewards card,823000.0,1.0,3.0,2.145,90500.0,43
2012-01-10,US,financial services,4090000.0,1.0,914.0,190.335,823000.0,446462
2012-01-10,US,certificate of deposit,1830000.0,1.0,293.0,264.91,673000.0,199064
2012-01-10,US,joint account,201000.0,1.0,37.0,511.175,135000.0,48747
2012-01-10,US,insurance,33100.0,1.0,182.0,7064.735,22200.0,3301746
2012-01-10,US,checking account,450000.0,1.0,477.0,6780.4,246000.0,8297550
2012-01-10,US,consolidate loans,74000.0,1.0,62.0,415.85,74000.0,66691
2012-01-10,US,overdraft fee,135000.0,1.0,83.0,398.255,110000.0,85252
2012-01-10,US,minimum balance,1220000.0,1.0,369.0,195.08,301000.0,184734
2012-01-10,US,bankruptcy,8100.0,1.0,8.0,9.24,2400.0,212
2012-01-10,US,lawyer,13600000.0,1.0,2083.0,3477.045,9140000.0,18590874
2012-01-10,US,credit cards,165000.0,1.0,221.0,2152.625,135000.0,1222756
2012-01-10,US,loans,20400000.0,1.0,8157.0,77547.885,11100000.0,1623849304
2012-01-10,US,wire transfer,9900.0,1.0,84.0,985.765,8100.0,212497
2012-01-10,US,rewards card,823000.0,1.0,6.0,47.245,135000.0,745
2012-01-11,UK,financial services,4090000.0,1.0,2.0,15.58,246000.0,111
2012-01-11,UK,certificate of deposit,1830000.0,1.0,189.0,168.39,201000.0,81623
2012-01-11,UK,joint account,201000.0,1.0,1.0,0.24,8100.0,26
2012-01-11,UK,insurance,33100.0,1.0,37.0,920.24,6600.0,87430
2012-01-11,UK,checking account,450000.0,1.0,56.0,162.66,40500.0,23454
2012-01-11,UK,consolidate loans,74000.0,1.0,13.0,205.28,2900.0,7060
2012-01-11,UK,minimum balance,1220000.0,1.0,3.0,180.77,74000.0,1306
2012-01-11,UK,bankruptcy,8100.0,1.0,3.0,4.28,1000.0,58
2012-01-11,UK,lawyer,13600000.0,1.0,181.0,231.31,1830000.0,107701
2012-01-11,UK,loans,20400000.0,1.0,3365.0,28207.05,3350000.0,243626701
2012-01-11,UK,atm,1000.0,1.0,2.0,1.8,110.0,37
2012-01-11,UK,mortgage,9900.0,1.0,3.0,40.5,880.0,345
2012-01-11,UK,rewards card,823000.0,1.0,1.0,0.12,90500.0,26
2012-01-11,US,financial services,4090000.0,1.0,973.0,202.7,823000.0,506083
2012-01-11,US,certificate of deposit,1830000.0,1.0,286.0,244.09,673000.0,179229
2012-01-11,US,joint account,201000.0,1.0,31.0,399.89,135000.0,31920
2012-01-11,US,insurance,33100.0,1.0,194.0,7507.43,22200.0,3748188
2012-01-11,US,checking account,450000.0,1.0,511.0,7063.37,246000.0,9273554
2012-01-11,US,consolidate loans,74000.0,1.0,73.0,453.57,74000.0,85499
2012-01-11,US,overdraft fee,135000.0,1.0,73.0,153.17,110000.0,28862
2012-01-11,US,minimum balance,1220000.0,1.0,381.0,201.16,301000.0,196747
2012-01-11,US,bankruptcy,8100.0,1.0,8.0,9.24,2400.0,208
2012-01-11,US,lawyer,13600000.0,1.0,2118.0,3495.5,9140000.0,19004277
2012-01-11,US,credit cards,165000.0,1.0,223.0,2145.55,135000.0,1229009
2012-01-11,US,loans,20400000.0,1.0,8129.0,66014.17,11100000.0,1377522855
2012-01-11,US,wire transfer,9900.0,1.0,73.0,745.71,8100.0,140666
2012-01-11,US,rewards card,823000.0,1.0,6.0,47.33,135000.0,727
2012-01-12,UK,financial services,4090000.0,1.0,17.0,2374.465,246000.0,101482
2012-01-12,UK,certificate of deposit,1830000.0,1.0,201.0,155.04,201000.0,79932
2012-01-12,UK,joint account,201000.0,1.0,1.0,0.24,8100.0,26
2012-01-12,UK,insurance,33100.0,1.0,41.0,996.18,6600.0,104859
2012-01-12,UK,checking account,450000.0,1.0,79.0,304.005,40500.0,61895
2012-01-12,UK,consolidate loans,74000.0,1.0,13.0,250.275,2900.0,8377
2012-01-12,UK,overdraft fee,135000.0,1.0,2.0,0.38,2900.0,27
2012-01-12,UK,minimum balance,1220000.0,1.0,1.0,18.84,74000.0,84
2012-01-12,UK,bankruptcy,8100.0,1.0,2.0,1.725,1000.0,33
2012-01-12,UK,lawyer,13600000.0,1.0,172.0,227.845,1830000.0,100345
2012-01-12,UK,loans,20400000.0,1.0,3738.0,31595.415,3350000.0,303139221
2012-01-12,UK,atm,1000.0,1.0,2.0,1.81,110.0,37
2012-01-12,UK,mortgage,9900.0,1.0,2.0,53.025,880.0,322
2012-01-12,UK,rewards card,823000.0,1.0,1.0,0.12,90500.0,26
2012-01-12,US,financial services,4090000.0,1.0,970.0,205.6,823000.0,512051
2012-01-12,US,certificate of deposit,1830000.0,1.0,310.0,279.26,673000.0,221899
2012-01-12,US,joint account,201000.0,1.0,22.0,173.11,135000.0,9875
2012-01-12,US,insurance,33100.0,1.0,198.0,4462.61,22200.0,2273623
2012-01-12,US,checking account,450000.0,1.0,604.0,8450.775,246000.0,13093691
2012-01-12,US,consolidate loans,74000.0,1.0,79.0,596.71,74000.0,121793
2012-01-12,US,overdraft fee,135000.0,1.0,74.0,224.485,110000.0,42922
2012-01-12,US,minimum balance,1220000.0,1.0,337.0,178.555,301000.0,154525
2012-01-12,US,debit,1500000.0,1.0,3.0,160.73,673000.0,1387
2012-01-12,US,bankruptcy,8100.0,1.0,7.0,8.5,2400.0,185
2012-01-12,US,interest rate,1220000.0,1.0,2.0,1.19,673000.0,33
2012-01-12,US,lawyer,13600000.0,1.0,2128.0,4153.91,9140000.0,22695655
2012-01-12,US,credit cards,165000.0,1.0,279.0,2846.075,135000.0,2035278
2012-01-12,US,loans,20400000.0,1.0,8245.0,77942.105,11100000.0,1649657204
2012-01-12,US,wire transfer,9900.0,1.0,67.0,697.065,8100.0,119064
2012-01-12,US,rewards card,823000.0,1.0,6.0,47.77,135000.0,740
2012-01-13,UK,financial services,4090000.0,1.0,17.0,2370.165,246000.0,104644
2012-01-13,UK,certificate of deposit,1830000.0,1.0,193.0,144.095,201000.0,71367
2012-01-13,UK,insurance,33100.0,1.0,48.0,1206.355,6600.0,147771
2012-01-13,UK,checking account,450000.0,1.0,82.0,397.925,40500.0,84201
2012-01-13,UK,consolidate loans,74000.0,1.0,11.0,227.03,2900.0,6451
2012-01-13,UK,overdraft fee,135000.0,1.0,2.0,0.38,2900.0,27
2012-01-13,UK,minimum balance,1220000.0,1.0,1.0,18.81,74000.0,85
2012-01-13,UK,bankruptcy,8100.0,1.0,3.0,2.865,1000.0,45
2012-01-13,UK,lawyer,13600000.0,1.0,166.0,191.495,1830000.0,81560
2012-01-13,UK,loans,20400000.0,1.0,3834.0,32959.55,3350000.0,324413103
2012-01-13,UK,atm,1000.0,1.0,3.0,1.815,110.0,37
2012-01-13,UK,mortgage,9900.0,1.0,2.0,52.915,880.0,324
2012-01-13,UK,rewards card,823000.0,1.0,2.0,0.64,90500.0,29
2012-01-13,US,financial services,4090000.0,1.0,926.0,197.31,823000.0,469295
2012-01-13,US,certificate of deposit,1830000.0,1.0,293.0,263.225,673000.0,197804
2012-01-13,US,joint account,201000.0,1.0,22.0,172.685,135000.0,9895
2012-01-13,US,insurance,33100.0,1.0,167.0,3686.34,22200.0,1582652
2012-01-13,US,checking account,450000.0,1.0,572.0,6971.37,246000.0,10230265
2012-01-13,US,consolidate loans,74000.0,1.0,78.0,466.95,74000.0,93552
2012-01-13,US,overdraft fee,135000.0,1.0,74.0,214.69,110000.0,40640
2012-01-13,US,minimum balance,1220000.0,1.0,309.0,164.115,301000.0,130195
2012-01-13,US,debit,1500000.0,1.0,3.0,160.305,673000.0,1414
2012-01-13,US,bankruptcy,8100.0,1.0,7.0,8.485,2400.0,186
2012-01-13,US,interest rate,1220000.0,1.0,5.0,2.3,673000.0,52
2012-01-13,US,lawyer,13600000.0,1.0,2054.0,3840.69,9140000.0,20254055
2012-01-13,US,credit cards,165000.0,1.0,257.0,2670.765,135000.0,1763710
2012-01-13,US,loans,20400000.0,1.0,7953.0,85094.625,11100000.0,1737352007
2012-01-13,US,wire transfer,9900.0,1.0,43.0,665.145,8100.0,73335
2012-01-13,US,rewards card,823000.0,1.0,6.0,47.645,135000.0,748
2012-01-14,UK,financial services,4090000.0,1.0,17.0,2377.145,246000.0,102237
2012-01-14,UK,certificate of deposit,1830000.0,1.0,188.0,142.56,201000.0,68647
2012-01-14,UK,insurance,33100.0,1.0,47.0,1209.0,6600.0,144774
2012-01-14,UK,checking account,450000.0,1.0,81.0,398.77,40500.0,82593
2012-01-14,UK,consolidate loans,74000.0,1.0,11.0,227.475,2900.0,6347
2012-01-14,UK,overdraft fee,135000.0,1.0,1.0,0.39,2900.0,27
2012-01-14,UK,minimum balance,1220000.0,1.0,1.0,18.845,74000.0,83
2012-01-14,UK,bankruptcy,8100.0,1.0,3.0,2.875,1000.0,45
2012-01-14,UK,lawyer,13600000.0,1.0,161.0,190.97,1830000.0,79106
2012-01-14,UK,loans,20400000.0,1.0,3810.0,33000.58,3350000.0,322724110
2012-01-14,UK,atm,1000.0,1.0,2.0,1.82,110.0,37
2012-01-14,UK,mortgage,9900.0,1.0,2.0,53.02,880.0,319
2012-01-14,UK,rewards card,823000.0,1.0,2.0,0.635,90500.0,29
2012-01-14,US,financial services,4090000.0,1.0,903.0,193.15,823000.0,447632
2012-01-14,US,certificate of deposit,1830000.0,1.0,285.0,262.29,673000.0,191665
2012-01-14,US,joint account,201000.0,1.0,22.0,173.12,135000.0,9693
2012-01-14,US,insurance,33100.0,1.0,163.0,3694.52,22200.0,1550552
2012-01-14,US,checking account,450000.0,1.0,560.0,6987.125,246000.0,10038958
2012-01-14,US,consolidate loans,74000.0,1.0,77.0,467.875,74000.0,92020
2012-01-14,US,overdraft fee,135000.0,1.0,72.0,215.09,110000.0,39818
2012-01-14,US,minimum balance,1220000.0,1.0,300.0,159.915,301000.0,123249
2012-01-14,US,debit,1500000.0,1.0,3.0,160.445,673000.0,1416
2012-01-14,US,bankruptcy,8100.0,1.0,7.0,8.485,2400.0,185
2012-01-14,US,interest rate,1220000.0,1.0,4.0,2.23,673000.0,51
2012-01-14,US,lawyer,13600000.0,1.0,1998.0,3842.735,9140000.0,19713913
2012-01-14,US,credit cards,165000.0,1.0,252.0,2677.09,135000.0,1729678
2012-01-14,US,loans,20400000.0,1.0,7904.0,86297.73,11100000.0,1750906599
2012-01-14,US,wire transfer,9900.0,1.0,42.0,666.9,8100.0,71739
2012-01-14,US,rewards card,823000.0,1.0,6.0,47.75,135000.0,735
2012-01-15,UK,financial services,4090000.0,1.0,17.0,2372.09,246000.0,104821
2012-01-15,UK,certificate of deposit,1830000.0,1.0,193.0,144.505,201000.0,71722
2012-01-15,UK,insurance,33100.0,1.0,48.0,1207.12,6600.0,148856
2012-01-15,UK,checking account,450000.0,1.0,83.0,398.69,40500.0,84946
2012-01-15,UK,consolidate loans,74000.0,1.0,11.0,227.06,2900.0,6551
2012-01-15,UK,overdraft fee,135000.0,1.0,2.0,0.39,2900.0,27
2012-01-15,UK,minimum balance,1220000.0,1.0,1.0,18.83,74000.0,84
2012-01-15,UK,bankruptcy,8100.0,1.0,3.0,2.87,1000.0,46
2012-01-15,UK,lawyer,13600000.0,1.0,166.0,191.775,1830000.0,81719
2012-01-15,UK,loans,20400000.0,1.0,3922.0,33004.955,3350000.0,332321276
2012-01-15,UK,atm,1000.0,1.0,3.0,1.83,110.0,37
2012-01-15,UK,mortgage,9900.0,1.0,2.0,53.345,880.0,330
2012-01-15,UK,rewards card,823000.0,1.0,2.0,0.64,90500.0,29
2012-01-15,US,financial services,4090000.0,1.0,927.0,197.605,823000.0,470374
2012-01-15,US,certificate of deposit,1830000.0,1.0,293.0,263.4,673000.0,197959
2012-01-15,US,joint account,201000.0,1.0,22.0,172.765,135000.0,9949
2012-01-15,US,insurance,33100.0,1.0,168.0,3687.78,22200.0,1592500
2012-01-15,US,checking account,450000.0,1.0,575.0,6973.985,246000.0,10295955
2012-01-15,US,consolidate loans,74000.0,1.0,79.0,466.905,74000.0,94951
2012-01-15,US,overdraft fee,135000.0,1.0,74.0,214.745,110000.0,40931
2012-01-15,US,minimum balance,1220000.0,1.0,308.0,163.675,301000.0,129365
2012-01-15,US,debit,1500000.0,1.0,3.0,160.205,673000.0,1453
2012-01-15,US,bankruptcy,8100.0,1.0,7.0,8.47,2400.0,187
2012-01-15,US,interest rate,1220000.0,1.0,5.0,2.295,673000.0,52
2012-01-15,US,lawyer,13600000.0,1.0,2054.0,3843.675,9140000.0,20266787
2012-01-15,US,credit cards,165000.0,1.0,259.0,2671.555,135000.0,1774690
2012-01-15,US,loans,20400000.0,1.0,8123.0,86169.785,11100000.0,1796843063
2012-01-15,US,wire transfer,9900.0,1.0,43.0,665.605,8100.0,73573
2012-01-15,US,rewards card,823000.0,1.0,6.0,47.665,135000.0,751
2012-01-16,UK,financial services,4090000.0,1.0,17.0,2376.035,246000.0,105270
2012-01-16,UK,certificate of deposit,1830000.0,1.0,193.0,144.365,201000.0,71379
2012-01-16,UK,insurance,,1.0,48.0,1208.69,6600.0,150322
2012-01-16,UK,checking account,450000.0,1.0,84.0,398.735,40500.0,85626
2012-01-16,UK,consolidate loans,74000.0,1.0,11.0,227.22,2900.0,6707
2012-01-16,UK,overdraft fee,135000.0,1.0,2.0,0.39,2900.0,27
2012-01-16,UK,minimum balance,1220000.0,1.0,1.0,18.87,74000.0,85
2012-01-16,UK,bankruptcy,8100.0,1.0,3.0,2.87,1000.0,46
2012-01-16,UK,lawyer,13600000.0,1.0,166.0,191.975,1830000.0,81693
2012-01-16,UK,loans,20400000.0,1.0,4009.0,32995.905,3350000.0,339537332
2012-01-16,UK,atm,1000.0,1.0,3.0,1.82,110.0,37
2012-01-16,UK,mortgage,9900.0,1.0,2.0,53.03,880.0,330
2012-01-16,UK,rewards card,823000.0,1.0,2.0,0.64,90500.0,29
2012-01-16,US,financial services,4090000.0,1.0,931.0,198.625,823000.0,474722
2012-01-16,US,certificate of deposit,1830000.0,1.0,292.0,264.01,673000.0,198242
2012-01-16,US,joint account,201000.0,1.0,23.0,173.225,135000.0,10046
2012-01-16,US,insurance,33100.0,1.0,170.0,3695.96,22200.0,1613300
2012-01-16,US,checking account,450000.0,1.0,581.0,6985.06,246000.0,10409401
2012-01-16,US,consolidate loans,74000.0,1.0,81.0,464.185,74000.0,96680
2012-01-16,US,overdraft fee,135000.0,1.0,75.0,215.15,110000.0,41334
2012-01-16,US,minimum balance,1220000.0,1.0,308.0,164.23,301000.0,130033
2012-01-16,US,debit,1500000.0,1.0,4.0,160.16,673000.0,1495
2012-01-16,US,bankruptcy,8100.0,1.0,8.0,8.48,2400.0,193
2012-01-16,US,interest rate,1220000.0,1.0,5.0,2.29,673000.0,52
2012-01-16,US,lawyer,13600000.0,1.0,2053.0,3851.235,9140000.0,20297949
2012-01-16,US,credit cards,165000.0,1.0,262.0,2676.78,135000.0,1796954
2012-01-16,US,loans,20400000.0,1.0,8318.0,86235.575,11100000.0,1841251239
2012-01-16,US,wire transfer,9900.0,1.0,43.0,666.32,8100.0,74011
2012-01-16,US,rewards card,823000.0,1.0,6.0,47.74,135000.0,771
2012-01-17,UK,financial services,4090000.0,1.0,17.0,2365.65,246000.0,105022
2012-01-17,UK,certificate of deposit,1830000.0,1.0,194.0,144.79,201000.0,72176
2012-01-17,UK,insurance,33100.0,1.0,49.0,1203.94,6600.0,150257
2012-01-17,UK,checking account,450000.0,1.0,84.0,398.43,40500.0,85918
2012-01-17,UK,consolidate loans,74000.0,1.0,11.0,226.29,2900.0,6694
2012-01-17,UK,overdraft fee,135000.0,1.0,2.0,0.39,2900.0,27
2012-01-17,UK,minimum balance,1220000.0,1.0,1.0,18.79,74000.0,85
2012-01-17,UK,bankruptcy,8100.0,1.0,3.0,2.85,1000.0,46
2012-01-17,UK,lawyer,13600000.0,1.0,166.0,191.63,1830000.0,81925
2012-01-17,UK,loans,20400000.0,1.0,4009.0,32990.79,3350000.0,339524924
2012-01-17,UK,atm,1000.0,1.0,3.0,1.84,110.0,38
2012-01-17,UK,mortgage,9900.0,1.0,2.0,53.85,880.0,341
2012-01-17,UK,rewards card,823000.0,1.0,2.0,0.64,90500.0,29
2012-01-17,US,financial services,4090000.0,1.0,932.0,198.39,823000.0,474478
2012-01-17,US,certificate of deposit,1830000.0,1.0,293.0,263.49,673000.0,198186
2012-01-17,US,joint account,201000.0,1.0,23.0,172.74,135000.0,10029
2012-01-17,US,insurance,33100.0,1.0,170.0,3685.55,22200.0,1608472
2012-01-17,US,checking account,450000.0,1.0,581.0,6968.59,246000.0,10396484
2012-01-17,US,consolidate loans,74000.0,1.0,81.0,463.38,74000.0,96459
2012-01-17,US,overdraft fee,135000.0,1.0,75.0,214.53,110000.0,41235
2012-01-17,US,minimum balance,1220000.0,1.0,309.0,163.99,301000.0,129910
2012-01-17,US,debit,1500000.0,1.0,4.0,159.96,673000.0,1491
2012-01-17,US,bankruptcy,8100.0,1.0,8.0,8.45,2400.0,192
2012-01-17,US,interest rate,1220000.0,1.0,5.0,2.3,673000.0,52
2012-01-17,US,lawyer,13600000.0,1.0,2058.0,3843.58,9140000.0,20306788
2012-01-17,US,credit cards,165000.0,1.0,262.0,2669.29,135000.0,1792543
2012-01-17,US,loans,20400000.0,1.0,8281.0,86051.86,11100000.0,1829202963
2012-01-17,US,wire transfer,9900.0,1.0,43.0,665.26,8100.0,74022
2012-01-17,US,rewards card,823000.0,1.0,6.0,47.55,135000.0,768
2012-01-18,UK,financial services,4090000.0,1.0,19.0,2681.175,246000.0,130761
2012-01-18,UK,certificate of deposit,1830000.0,1.0,190.0,148.535,201000.0,72364
2012-01-18,UK,insurance,33100.0,1.0,49.0,1718.99,6600.0,217306
2012-01-18,UK,checking account,450000.0,1.0,99.0,469.98,40500.0,119844
2012-01-18,UK,consolidate loans,74000.0,1.0,6.0,150.99,2900.0,2436
2012-01-18,UK,overdraft fee,135000.0,1.0,2.0,0.38,2900.0,27
2012-01-18,UK,bankruptcy,8100.0,1.0,1.0,1.145,1000.0,28
2012-01-18,UK,lawyer,13600000.0,1.0,133.0,158.18,1830000.0,53917
2012-01-18,UK,loans,20400000.0,1.0,3792.0,30826.37,3350000.0,300065474
2012-01-18,UK,atm,1000.0,1.0,1.0,0.98,110.0,28
2012-01-18,UK,mortgage,9900.0,1.0,1.0,20.64,880.0,88
2012-01-18,UK,rewards card,823000.0,1.0,5.0,3.11,90500.0,66
2012-01-18,US,financial services,4090000.0,1.0,803.0,184.64,823000.0,380770
2012-01-18,US,certificate of deposit,1830000.0,1.0,267.0,224.915,673000.0,154317
2012-01-18,US,joint account,201000.0,1.0,12.0,80.9,135000.0,2545
2012-01-18,US,insurance,33100.0,1.0,148.0,5022.425,22200.0,1909690
2012-01-18,US,checking account,450000.0,1.0,472.0,,246000.0,6299621
2012-01-18,US,consolidate loans,74000.0,1.0,67.0,490.535,74000.0,84569
2012-01-18,US,overdraft fee,135000.0,1.0,50.0,301.22,110000.0,38900
2012-01-18,US,minimum balance,1220000.0,1.0,363.0,182.155,301000.0,169943
2012-01-18,US,debit,1500000.0,1.0,3.0,160.115,673000.0,1421
2012-01-18,US,bankruptcy,8100.0,1.0,4.0,3.64,2400.0,60
2012-01-18,US,interest rate,1220000.0,1.0,12.0,5.955,673000.0,207
2012-01-18,US,lawyer,13600000.0,1.0,1801.0,3911.94,9140000.0,18083484
2012-01-18,US,credit cards,165000.0,1.0,242.0,3073.955,135000.0,1910377
2012-01-18,US,loans,20400000.0,1.0,7274.0,84068.675,11100000.0,1569739229
2012-01-18,US,wire transfer,9900.0,1.0,56.0,1168.715,8100.0,167117
2012-01-18,US,mortgage,9900.0,1.0,6.0,30.105,4400.0,477
2012-01-19,UK,financial services,4090000.0,1.0,8.0,781.345,246000.0,16222
2012-01-19,UK,certificate of deposit,1830000.0,1.0,161.0,127.3,201000.0,52598
2012-01-19,UK,insurance,33100.0,1.0,46.0,1996.055,6600.0,234342
2012-01-19,UK,checking account,450000.0,1.0,95.0,416.865,40500.0,101353
2012-01-19,UK,consolidate loans,74000.0,1.0,5.0,103.655,2900.0,1360
2012-01-19,UK,overdraft fee,135000.0,1.0,1.0,0.565,2900.0,27
2012-01-19,UK,minimum balance,1220000.0,1.0,1.0,13.4,74000.0,49
2012-01-19,UK,bankruptcy,8100.0,1.0,1.0,1.13,1000.0,28
2012-01-19,UK,lawyer,13600000.0,1.0,130.0,147.59,1830000.0,49204
2012-01-19,UK,loans,20400000.0,1.0,3731.0,31227.3,3350000.0,299085528
2012-01-19,UK,mortgage,9900.0,1.0,1.0,20.51,880.0,87
2012-01-19,UK,rewards card,823000.0,1.0,6.0,3.48,90500.0,79
2012-01-19,US,financial services,4090000.0,1.0,863.0,312.9,823000.0,693587
2012-01-19,US,certificate of deposit,1830000.0,1.0,266.0,214.44,673000.0,146520
2012-01-19,US,joint account,201000.0,1.0,7.0,12.96,135000.0,254
2012-01-19,US,insurance,33100.0,1.0,161.0,5127.315,22200.0,2124165
2012-01-19,US,checking account,450000.0,1.0,398.0,5195.87,246000.0,5310252
2012-01-19,US,consolidate loans,74000.0,1.0,38.0,273.6,74000.0,26377
2012-01-19,US,overdraft fee,135000.0,1.0,43.0,390.98,110000.0,43273
2012-01-19,US,minimum balance,1220000.0,1.0,343.0,173.125,301000.0,152422
2012-01-19,US,banking careers,480.0,1.0,4.0,6.415,170.0,99
2012-01-19,US,debit,1500000.0,1.0,3.0,,673000.0,1381
2012-01-19,US,interest rate,1220000.0,1.0,11.0,5.41,673000.0,174
2012-01-19,US,lawyer,13600000.0,1.0,1736.0,3397.415,9140000.0,15135832
2012-01-19,US,credit cards,165000.0,1.0,189.0,2311.13,135000.0,1123061
2012-01-19,US,loans,20400000.0,1.01,6924.0,80396.87,11100000.0,1429013772
2012-01-19,US,atm,1000.0,1.0,8.0,12.85,590.0,306
2012-01-19,US,wire transfer,9900.0,1.0,70.0,1431.48,8100.0,257967
2012-01-19,US,mortgage,9900.0,1.0,8.0,33.52,4400.0,709
2012-01-19,US,rewards card,823000.0,1.0,2.0,0.585,135000.0,28
2012-01-20,UK,financial services,4090000.0,1.0,6.0,632.05,246000.0,9193
2012-01-20,UK,certificate of deposit,1830000.0,1.0,156.0,124.56,201000.0,49839
2012-01-20,UK,insurance,33100.0,1.0,43.0,1942.69,6600.0,215710
2012-01-20,UK,checking account,450000.0,1.0,90.0,390.08,40500.0,90487
